time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,force_x,force_y,force_z,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
20.080,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
20.100,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
20.120,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
20.140,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
20.160,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
20.180,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
20.200,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
20.220,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
20.240,0.000,0.597,0.000,0.000,0.198,0.000,0.198,0.597,0.000,0.000,0.000,,,,,
20.260,0.000,0.605,0.000,0.000,0.394,0.000,0.394,0.605,0.000,0.000,0.000,,,,,
20.280,0.000,0.616,0.000,0.000,0.588,0.000,0.588,0.616,0.000,0.000,0.000,,,,,
20.300,0.000,0.632,0.000,0.000,0.780,0.000,0.780,0.632,0.000,0.000,0.000,,,,,
20.320,0.000,0.651,0.000,0.000,0.970,0.000,0.970,0.651,0.000,0.000,0.000,,,,,
20.340,0.000,0.674,0.000,0.000,1.159,0.000,1.159,0.674,0.000,0.000,0.000,,,,,
20.360,0.000,0.701,0.000,0.000,1.345,0.000,1.345,0.701,0.000,0.000,0.000,,,,,
20.380,0.000,0.732,0.000,0.000,1.530,0.000,1.530,0.732,0.000,0.000,0.000,,,,,
20.400,0.000,0.766,0.000,0.000,1.712,0.000,1.712,0.766,0.000,0.000,0.000,,,,,
20.420,0.000,0.804,0.000,0.000,1.893,0.000,1.893,0.804,0.000,0.000,0.000,,,,,
20.440,0.000,0.846,0.000,0.000,2.072,0.000,2.072,0.846,0.000,0.000,0.000,,,,,
20.460,0.000,0.891,0.000,0.000,2.250,0.000,2.250,0.891,0.000,0.000,0.000,,,,,
20.480,0.000,0.939,0.000,0.000,2.425,0.000,2.425,0.939,0.000,0.000,0.000,,,,,
20.500,0.000,0.991,0.000,0.000,2.599,0.000,2.599,0.991,0.000,0.000,0.000,,,,,
20.520,0.000,1.046,0.000,0.000,2.771,0.000,2.771,1.046,0.000,0.000,0.000,,,,,
20.540,0.000,1.105,0.000,0.000,2.941,0.000,2.941,1.105,0.000,0.000,0.000,,,,,
